standid,longitude,latitude,main_species,vol_m3_per_ha,age_years,size_in_ha
18725000,23.7874,62.8389,pine,171,67,0.5
25501000,23.2861,63.0889,spruce,356,79,5.1
25501500,23.2671,63.1037,pine,131,56,3.6
25504000,23.2140,63.0826,pine,78,40,1.2
25585000,23.3554,63.0702,pine,35,16,0.7
25585500,23.3367,63.0514,pine,143,67,1.3
25584500,23.3192,63.0846,pine,25,15,0.9
25599500,23.4416,63.0687,pine,136,73,0.7
25583000,23.4046,63.0473,other,126,58,0.5
25571000,23.1395,63.0433,pine,35,18,4.2
13244500,22.8048,63.0442,pine,153,67,0.9
13245000,22.7672,63.0418,birch,49,18,0.7
8626000,22.7363,62.9812,spruce,135,55,2.1
27230500,22.6783,63.0467,pine,23,48,8.8
13090000,22.7496,63.0856,pine,193,80,2.2
13088000,22.6805,62.9857,pine,144,108,0.6
13094500,22.6709,62.9685,pine,261,69,0.9
14148500,22.6066,62.9883,pine,67,16,3.5
27230000,22.6647,63.0583,pine,56,47,3.1
27231500,22.6028,63.0118,other,80,36,1.0
25758500,23.3399,63.0133,spruce,34,16,0.6
25626000,23.1680,63.0315,pine,244,79,6.6
25626500,23.1566,63.0161,spruce,154,41,2.9
25760000,23.3406,62.9882,pine,184,69,0.9
25761500,23.3022,62.9800,spruce,298,77,0.9
25761000,23.2939,62.9800,pine,78,35,1.6
25762500,23.3758,62.9748,pine,35,13,1.4
25763000,23.4269,62.9730,pine,113,58,1.1
25760500,23.2206,62.9727,other,135,54,1.1
24805000,23.1284,62.9788,pine,134,80,2.3
24907500,23.3244,62.9421,other,104,37,0.5
24908000,23.2089,62.8869,pine,133,72,2.8
24908500,23.2011,62.8807,pine,147,41,0.7
1025500,23.0639,63.0431,pine,47,29,0.7
25624000,23.0668,63.0288,spruce,175,51,1.0
25624500,22.9943,63.0181,pine,146,53,1.4
24802500,23.0766,62.9453,pine,96,58,0.6
24803000,23.0414,62.9447,pine,218,65,0.7
25625000,23.0370,63.0093,spruce,309,87,2.3
25625500,23.0469,62.9907,pine,219,84,1.4
24802000,23.0433,62.9755,spruce,276,85,0.6
25569500,22.9803,63.0536,spruce,167,39,0.6
24790500,22.9569,62.9454,pine,56,44,0.6
24791000,22.9654,62.9456,pine,208,78,2.3
24791500,22.9662,62.9334,pine,242,52,0.9
24778000,23.0309,62.8848,pine,107,31,2.5
13098500,22.9434,62.9618,other,138,60,0.6
13098000,22.9288,62.9699,pine,288,78,0.6
24792000,22.8869,62.9080,pine,270,77,1.3
13879000,23.6939,63.2297,pine,359,80,1.1
13880000,23.6646,63.2495,other,216,70,1.0
13798000,23.7548,63.2057,pine,316,80,2.2
24027000,23.7535,63.0382,pine,48,104,0.9
25598000,23.5338,63.0402,pine,89,65,1.3
25601000,23.6085,63.0351,pine,136,35,2.4
24028500,23.7461,63.0313,pine,94,72,1.1
24028000,23.7431,63.0218,pine,247,64,1.0
17034000,23.9693,62.9310,pine,104,63,3.1
17003500,23.7183,62.9445,pine,38,19,0.7
17002500,23.7258,62.9284,pine,197,77,1.9
17002000,23.7101,62.9120,pine,80,66,0.6
24026000,23.7107,63.0531,pine,128,70,1.1
24026500,23.8229,63.0587,pine,138,48,1.2
24909000,23.1371,62.8879,pine,141,57,1.6
24837500,23.0446,62.8206,pine,38,18,0.9
24781000,23.0304,62.8469,pine,31,22,2.6
24798500,22.9961,62.7673,pine,73,52,1.9
24793000,22.9404,62.9151,pine,40,34,2.3
24836500,22.9726,62.8186,pine,125,64,0.5
24836000,22.9739,62.8202,pine,83,54,0.5
24792500,22.8747,62.8975,other,144,43,1.7
27325500,22.9253,62.8959,spruce,27,56,0.7
24780000,22.9692,62.8458,pine,42,20,0.9
27326500,22.8745,62.8842,pine,215,75,1.2
27327500,22.8292,62.8291,pine,44,34,0.7
24800500,22.8722,62.8141,pine,180,52,2.2
1641000,22.8238,62.7661,pine,196,52,1.4
26541500,22.7619,62.9085,pine,175,51,2.1
26542500,22.7620,62.8933,pine,198,68,0.7
26547500,22.7188,62.8367,spruce,167,70,1.3
24064000,22.7120,62.7707,spruce,37,21,1.9
26539000,22.6875,62.9294,spruce,288,79,1.0
26547000,22.6723,62.8405,spruce,280,65,1.2
26546500,22.6547,62.8434,pine,199,64,2.2
26810500,22.6612,62.8748,pine,106,50,2.6
26510500,22.6197,62.9147,pine,26,71,1.1
26510000,22.6426,62.9486,pine,226,74,1.5
27364500,22.5554,62.8704,pine,149,71,4.6
26544500,22.5603,62.8310,other,174,59,1.6
26813000,22.5592,62.8439,pine,62,48,1.0
27294500,22.5501,62.9310,pine,131,86,0.9
27437500,22.5369,62.8918,pine,139,72,1.1
26811500,22.4791,62.8792,pine,59,18,2.9
24954500,23.5119,62.9358,pine,220,74,0.7
17003000,23.7085,62.9164,pine,53,50,0.5
24956500,23.6296,62.9238,pine,207,83,2.7
18538000,23.8705,62.9242,pine,83,57,1.6
18140000,23.7893,62.8878,pine,98,57,0.7
18726000,23.9176,62.8356,pine,150,65,0.6
19266000,23.9753,62.8476,pine,168,72,1.9
18139500,23.9592,62.8470,pine,234,75,2.0
18726500,23.7307,62.8538,pine,199,82,3.5
18731000,23.8030,62.8209,spruce,189,96,1.7
21595500,23.8375,62.7979,pine,131,61,0.9
21595000,23.8677,62.7906,pine,162,101,0.6
17032500,23.7224,62.7660,pine,102,51,0.9
19265500,23.9952,62.8225,spruce,329,88,1.6
24060500,22.8687,62.7608,spruce,106,53,1.1
24800000,23.0249,62.7420,pine,252,65,2.2
24061000,22.9151,62.7305,pine,49,48,0.6
24057000,22.9556,62.7324,pine,27,20,1.4
24054000,23.0593,62.7216,pine,108,65,1.9
24055000,22.9520,62.7049,pine,146,63,2.3
24054500,22.9796,62.6850,spruce,162,54,0.9
24055500,23.0687,62.7036,pine,127,52,1.8
12826000,22.9687,62.6537,pine,112,65,0.9
12847000,23.0452,62.6527,pine,31,21,0.6
12859000,23.0731,62.6301,pine,96,38,2.2
12738500,22.9896,62.5938,pine,240,83,1.1
24910500,23.2049,62.8569,pine,239,64,0.5
24839500,23.1884,62.7796,pine,40,18,0.8
12913500,23.2324,62.6411,pine,158,48,2.4
12858000,23.1940,62.6658,pine,129,70,1.1
1666000,23.1762,62.7740,pine,75,60,2.3
12862000,23.1356,62.6216,pine,215,92,0.8
1631000,23.1813,62.7637,pine,179,82,2.5
1631500,23.1844,62.7402,pine,74,26,1.9
24806000,23.0937,62.8986,pine,229,61,0.7
24778500,23.0682,62.8940,pine,96,44,1.0
12858500,23.0965,62.6737,spruce,217,82,0.9
24056500,23.0355,62.6768,pine,66,50,2.2
12860000,23.2053,62.7083,spruce,171,86,1.6
12859500,23.1989,62.6972,pine,73,50,1.1
24799000,23.0880,62.7655,pine,200,53,0.6
15315500,23.2331,62.5615,pine,150,37,1.1
22835000,24.0145,62.7253,pine,158,53,0.9
23384500,23.9315,62.5776,pine,154,66,2.6
23385000,23.8946,62.5831,pine,156,59,0.6
22238000,23.9063,62.7058,pine,152,70,1.6
22238500,23.8660,62.7123,pine,125,58,1.9
19223500,23.9041,62.7488,birch,22,17,1.5
23385500,23.8405,62.6170,pine,162,66,0.7
21594500,23.8243,62.7759,pine,23,64,1.3
18681500,23.7535,62.6153,pine,37,23,1.2
17999500,23.7576,62.7112,pine,118,71,1.0
22767000,23.7813,62.5372,pine,46,46,1.0
23383500,23.7666,62.5258,pine,26,48,1.1
12937000,23.2860,62.6692,pine,26,11,1.2
24062000,22.8406,62.7119,pine,231,70,1.9
12826500,22.7757,62.6773,spruce,272,77,1.2
12812000,22.7598,62.7362,pine,142,60,2.8
657500,23.5479,62.5087,pine,20,118,2.3
678500,23.5005,62.5273,pine,183,112,1.5
683000,23.4378,62.5024,pine,189,75,3.5
678000,23.3657,62.5668,pine,267,93,0.8
677000,23.4651,62.5710,pine,76,45,0.9
677500,23.4561,62.5425,pine,39,20,1.2
682500,23.3900,62.5204,pine,179,51,0.9
682000,23.3774,62.5169,pine,243,112,0.8
688000,23.3530,62.5814,pine,153,57,0.9
681000,23.3372,62.5447,pine,78,44,1.2
681500,23.3495,62.5376,pine,241,87,2.7
12834000,23.2638,62.4980,pine,203,69,2.4
12848000,23.2506,62.5998,pine,104,92,1.7
19221000,23.3013,62.4217,pine,87,30,1.2
1638500,23.2546,62.4736,birch,165,48,0.7
1639000,23.2701,62.4691,pine,182,67,0.6
12845500,23.2315,62.5411,pine,93,59,0.8
12846000,23.2384,62.5235,pine,154,84,2.1
1637500,23.1664,62.4837,pine,106,26,0.9
12851500,23.1431,62.5823,spruce,254,73,1.0
12846500,23.2087,62.5771,pine,235,82,0.9
687500,23.3300,62.5854,pine,106,23,0.7
1417000,23.4966,62.6732,pine,185,89,1.5
1416000,23.4446,62.6843,pine,99,27,0.8
1426000,23.5281,62.7159,pine,149,46,0.6
1416500,23.4714,62.6709,pine,68,62,0.7
1415500,23.4453,62.6941,pine,138,65,0.6
1632500,23.2681,62.7428,pine,99,54,1.1
1633000,23.1929,62.7198,pine,119,50,0.8
1666500,23.2188,62.7779,pine,55,61,0.7
12913000,23.2253,62.6214,spruce,303,85,1.0
12912500,23.1936,62.6466,pine,114,59,0.7
1408500,23.2819,62.7415,pine,166,54,0.5
1414500,23.4609,62.7777,spruce,67,28,2.2
12840500,23.0823,62.5886,pine,174,75,0.8
12841000,23.0641,62.5843,pine,278,92,0.8
12941500,23.1065,62.5229,pine,172,72,0.8
12738000,22.9693,62.5808,pine,201,92,1.5
12943000,22.9050,62.6108,pine,217,80,0.8
24779500,23.1086,62.8743,pine,68,47,0.7
21955500,23.9987,62.6516,pine,21,11,2.6
22111500,23.9517,62.6337,pine,80,40,0.9
17080000,23.9829,62.6058,spruce,262,86,2.2
23378500,24.1598,62.8482,pine,201,50,0.7
649500,23.9929,62.7903,spruce,205,96,0.8
21615000,24.2277,62.8067,pine,113,53,0.6
21594000,23.9912,62.8020,pine,234,75,0.9
17642500,24.0463,62.7907,other,122,25,1.5
21616500,24.0680,62.7792,pine,98,33,0.5
28219000,24.0904,62.7726,pine,113,72,1.0
21616000,24.0823,62.7379,pine,119,54,1.4
23381000,24.0265,62.7264,pine,229,59,1.3
22368500,24.1034,62.7229,pine,123,45,1.1
22100000,23.8073,62.4535,pine,271,78,1.8
23386500,23.8217,62.5631,spruce,278,66,0.8
690000,23.6958,62.4700,pine,178,37,2.3
22765500,23.8052,62.5110,pine,91,74,2.2
23384000,23.7421,62.4926,pine,133,43,0.9
675500,23.6728,62.5832,pine,74,39,1.5
691000,23.6910,62.5753,pine,192,103,2.1
23383000,23.7309,62.5247,pine,27,19,4.1
21744500,23.6569,62.4547,pine,71,93,1.0
675000,23.6200,62.4974,pine,261,98,1.3
21745500,23.6422,62.4584,spruce,250,77,2.1
690500,23.6129,62.4765,spruce,100,72,1.3
658500,23.5587,62.4874,pine,144,73,1.3
21747000,23.5425,62.4572,pine,145,100,1.6
21746000,23.5785,62.4264,pine,135,65,1.0
18430000,23.5017,62.4237,pine,118,45,1.1
21587000,23.9521,62.6517,pine,137,61,2.0
22111000,23.9007,62.6146,pine,82,49,0.8
17393000,23.8070,62.6717,pine,93,54,1.1
17996500,23.8245,62.7386,pine,205,76,0.8
17998500,23.8449,62.7203,spruce,198,98,1.5
692500,23.7474,62.6845,pine,48,20,0.9
17292000,23.7672,62.5743,pine,56,44,1.0
1424500,23.5934,62.7411,pine,79,32,0.9
685000,23.6955,62.6447,pine,113,39,0.9
684000,23.5951,62.6702,pine,55,22,2.6
1427000,23.5970,62.6900,pine,164,88,1.2
1411000,23.4908,62.7434,other,33,18,1.5
1408000,23.4778,62.7754,pine,134,69,0.9
18136500,23.9745,62.8547,pine,85,68,0.5
27367000,22.4752,62.8337,spruce,289,72,2.1
21744000,23.5548,62.4205,pine,65,17,0.5
13847500,21.6741,62.6413,pine,116,55,1.8
13922000,21.6316,62.5868,spruce,249,111,1.8
13922500,21.6119,62.5631,pine,93,52,1.5
12966500,22.9736,62.2852,pine,50,30,0.5
12962500,22.8506,62.2881,pine,32,17,1.0
25679500,22.8065,62.2827,pine,148,91,0.7
25899500,22.0732,62.0570,pine,194,95,2.3
25971500,21.9920,61.9995,pine,210,62,0.8
25969500,21.9884,62.0648,spruce,199,67,0.8
25967000,21.8959,62.0468,pine,208,68,1.5
25971000,21.8932,62.0066,pine,28,43,0.8
25968000,21.8387,62.0402,pine,144,54,2.7
25920000,21.8664,62.0741,spruce,303,80,0.5
25972500,21.8628,62.0224,pine,151,70,0.6
25664000,21.7710,62.1082,spruce,306,54,1.2
25916500,21.7574,62.0950,pine,163,99,0.8
25916000,21.7609,62.0846,pine,50,19,0.6
25973000,22.0621,62.0207,pine,24,20,1.1
25963000,21.6316,62.1014,pine,90,55,0.7
25963500,21.7092,62.0828,pine,185,65,0.9
25964000,21.7137,62.0709,pine,91,25,3.3
25962500,21.6837,62.0628,pine,91,46,1.1
25966000,21.7176,62.0428,pine,240,83,0.9
25965000,21.6348,62.0425,pine,151,81,1.1
25966500,21.6488,62.0234,pine,26,33,2.5
25968500,21.7213,62.0562,pine,24,16,3.8
25969000,21.7392,62.0286,pine,171,78,4.9
12952000,22.2992,62.1102,pine,67,79,1.9
25258500,21.9329,62.1437,pine,57,50,1.1
25255500,21.8804,62.1863,pine,79,40,1.4
25988500,21.7371,62.1910,pine,143,67,1.2
25987500,21.7056,62.1619,spruce,160,71,1.6
17279000,22.1888,62.0940,pine,199,87,0.6
25900500,22.0920,62.1104,spruce,152,64,2.3
25901000,22.0903,62.1076,pine,121,42,0.6
26014500,22.0597,62.1268,pine,198,82,1.3
26014000,22.0007,62.1215,pine,104,50,3.0
26013000,22.0019,62.1229,pine,238,86,0.7
26013500,21.9811,62.1483,pine,192,59,4.2
25918500,21.9926,62.0968,pine,260,89,2.8
25917500,21.8972,62.1261,pine,146,37,1.1
25661500,21.8331,62.1641,pine,198,118,2.6
25662000,21.8585,62.1416,pine,188,81,7.4
25662500,21.8066,62.1387,spruce,303,85,2.3
25661000,21.7654,62.1573,pine,111,73,0.8
25136000,21.7161,62.3168,pine,287,69,0.6
25986000,21.6971,62.1782,pine,116,74,0.6
12466500,21.7572,62.8429,pine,67,36,2.4
13839000,21.8438,62.8018,pine,280,92,0.8
13838000,21.7632,62.7937,pine,64,28,1.2
13839500,21.8018,62.7805,pine,105,59,4.8
1471000,21.7313,62.7683,pine,225,105,0.7
1470500,21.8010,62.7720,pine,120,91,1.0
13842000,21.8943,62.7467,pine,125,59,0.5
13843500,22.0254,62.7495,pine,99,62,0.9
13842500,22.0301,62.7368,pine,145,84,0.7
13843000,22.0256,62.7407,pine,130,80,2.6
16888500,21.9472,62.7887,pine,155,77,0.9
13838500,21.7395,62.7996,pine,132,53,1.4
27365500,22.3530,62.8323,spruce,189,93,0.7
27525000,22.3923,62.8916,spruce,249,58,3.7
27293500,22.5509,63.0048,pine,96,27,0.9
26812500,22.4126,62.8872,pine,89,52,0.6
27364000,22.4074,62.8693,spruce,280,83,0.6
26810000,22.4337,62.8934,spruce,203,75,0.8
27294000,22.4753,62.9271,pine,146,39,1.2
27292500,22.5352,63.0293,spruce,283,81,1.1
27229000,22.5676,63.0748,pine,200,62,1.5
27292000,22.5207,63.0205,pine,163,73,2.9
13091500,22.6760,63.1074,pine,242,84,0.6
997500,23.0601,63.3561,pine,164,58,0.8
968500,22.9577,63.2977,pine,113,65,1.3
1022500,22.9164,63.2508,pine,36,45,0.9
27283000,22.8313,63.2308,pine,210,61,1.2
27239500,22.8705,63.2114,pine,88,55,0.6
27282000,22.7535,63.2119,pine,95,47,1.5
27277000,22.7845,63.1731,pine,306,81,1.7
27275000,22.7421,63.1954,pine,211,52,0.8
27275500,22.6913,63.1762,pine,77,45,2.2
27278000,22.6918,63.1319,pine,75,22,1.1
27276000,22.6516,63.1383,spruce,229,86,5.8
13832000,22.7216,63.1102,spruce,333,90,0.8
13832500,22.7092,63.1123,pine,119,56,1.7
27281500,22.7227,63.2372,other,116,68,0.6
27282500,22.7374,63.2297,spruce,278,74,1.6
27273500,22.6641,63.2053,pine,129,61,0.8
27274500,22.6790,63.2009,other,54,29,2.2
27134500,22.7228,63.2971,pine,27,17,1.3
27135500,22.6418,63.2870,pine,82,27,4.7
27281000,22.6711,63.2356,pine,291,78,1.1
1019000,22.9015,63.3131,pine,140,51,3.3
1018000,22.9166,63.3441,pine,61,69,2.3
1004000,22.8474,63.2902,pine,125,40,0.7
27284500,22.7763,63.2638,pine,95,29,1.6
23388000,23.3665,63.4660,pine,30,17,1.1
735500,23.2491,63.4359,pine,83,24,0.6
20406000,23.3009,63.4037,other,154,39,1.7
20407000,23.2846,63.4096,pine,165,48,1.1
736000,23.2678,63.4101,pine,65,32,1.0
732500,23.3365,63.4299,birch,119,46,0.9
20322000,23.4730,63.4418,pine,156,77,1.6
20320500,23.3938,63.4643,spruce,206,72,0.6
20405000,23.4039,63.4381,pine,55,49,1.2
23387500,23.5554,63.4182,pine,35,19,1.1
21792500,23.1764,63.3840,pine,142,80,1.9
19495000,23.5092,63.3691,birch,166,88,1.0
23389500,23.4823,63.3819,other,205,73,0.5
23389000,23.4458,63.3779,spruce,145,69,0.8
22771000,23.4807,63.3755,pine,204,81,0.5
22770500,23.3104,63.3938,other,116,41,0.6
731500,23.2683,63.3663,pine,43,23,1.8
13789000,23.9341,63.2704,pine,370,81,1.0
13791000,23.9103,63.2637,spruce,179,81,2.4
13796000,23.8541,63.2674,pine,86,47,0.6
13788000,24.0387,63.2095,pine,105,48,0.6
13787500,24.0076,63.2056,pine,167,74,0.6
13883500,24.0124,63.1728,pine,99,58,0.7
8628000,23.9221,63.2595,pine,159,78,0.8
13887500,23.9693,63.1934,pine,205,100,2.0
24045000,24.1247,63.1566,spruce,226,63,1.0
24035000,24.1109,63.1222,pine,67,51,1.0
13786000,24.0904,63.2061,spruce,193,92,2.0
24051000,24.1823,63.0933,pine,101,71,1.0
24035500,24.1169,63.1135,pine,166,79,0.7
24034500,24.0789,63.1410,pine,135,64,0.5
24044500,24.1611,63.1984,pine,58,60,0.5
24043000,24.1327,63.1948,pine,85,47,3.2
24045500,24.1933,63.1483,pine,79,72,1.4
24033000,24.2622,63.0756,pine,212,80,2.6
24032000,24.2736,63.0781,pine,96,72,0.5
24031000,24.2674,63.1294,pine,57,46,0.6
24050500,24.2431,63.0409,pine,159,63,0.9
24050000,24.2321,63.0666,pine,90,44,0.6
25207000,24.2854,62.9405,pine,49,40,3.4
25201500,24.2638,62.9850,pine,156,73,4.8
22192000,24.3210,62.8724,pine,256,77,0.6
21752000,24.3575,62.8383,pine,177,31,2.4
21750500,24.3599,62.8376,pine,151,23,3.7
26395500,26.1731,60.8339,pine,96,50,2.9
27537500,26.1382,60.9071,pine,121,34,0.7
11089000,26.5961,61.1293,spruce,207,41,1.6
12146000,27.0612,61.1073,pine,58,27,0.7
12703000,26.6281,61.1817,pine,185,53,1.4
12703500,26.6600,61.1568,spruce,200,35,0.6
12702500,26.6611,61.1464,pine,216,75,1.3
12187500,26.5174,61.1253,pine,48,19,0.6
6871500,26.7997,61.0894,pine,251,90,2.2
6872500,26.7566,61.0341,pine,228,98,1.8
14359000,26.7826,60.9975,pine,31,49,1.0
6871000,26.7358,61.0742,pine,183,35,0.7
12700500,26.7022,61.1138,other,135,45,0.7
6873000,26.6979,61.0343,spruce,345,60,0.9
6870500,26.6944,61.0731,spruce,36,18,1.7
11983000,26.6031,61.0608,pine,193,70,0.8
11984500,26.4961,61.0511,other,195,43,0.6
12207000,26.4431,61.0326,spruce,195,72,0.7
12208000,26.4295,61.0289,pine,98,24,2.0
11825500,26.3924,61.0158,pine,215,73,3.6
11826500,26.3417,60.9683,spruce,359,78,0.8
11339000,26.3260,60.9539,spruce,241,74,2.2
11826000,26.3518,60.9559,pine,191,71,4.1
11827000,26.3727,60.9862,spruce,65,12,1.4
11343500,26.2477,60.9601,spruce,182,57,1.8
11801500,27.0051,61.1008,birch,197,52,0.7
11803000,26.8769,61.1012,pine,178,53,0.6
6872000,26.8131,61.1023,pine,193,43,0.5
11802500,26.9822,61.0810,pine,378,93,3.1
12143500,27.0474,61.0738,spruce,276,72,1.3
11801000,26.9303,61.0780,pine,167,40,0.7
6878500,26.8839,61.0490,spruce,26,13,1.3
11754000,26.9833,61.0116,spruce,235,52,1.4
10669500,27.0312,61.0132,spruce,335,89,4.4
6879500,26.8841,61.0215,spruce,195,45,2.3
13915000,26.9173,61.0056,pine,263,69,0.8
13914500,26.9062,60.9755,pine,66,24,1.0
10823500,26.3863,60.8554,spruce,269,52,0.5
11342500,26.3323,60.9726,pine,188,57,1.0
11727000,26.3790,60.9390,other,158,54,0.8
11601500,26.3232,60.8382,pine,175,80,2.1
11601000,26.3203,60.8349,spruce,193,28,1.7
11727500,26.3424,60.9145,spruce,267,75,1.7
11342000,26.2860,60.9624,pine,55,107,0.7
11341500,26.2460,60.9105,pine,187,68,0.5
26893000,26.1776,60.9342,spruce,150,35,2.1
26394000,26.1909,60.8481,pine,201,75,1.3
26893500,26.1679,60.9096,spruce,305,82,1.1
14188000,26.8494,60.9477,pine,240,68,1.0
14189500,26.7788,60.9437,spruce,263,72,0.5
14359500,26.7818,60.9665,pine,192,57,1.0
14189000,26.6963,60.9411,pine,38,17,2.8
6874000,26.6767,61.0151,spruce,249,35,0.7
6873500,26.6862,61.0093,spruce,43,19,1.7
14361000,26.7424,60.9686,birch,222,39,1.5
7019500,26.7571,60.8820,spruce,323,71,0.8
14188500,26.6928,60.9380,spruce,120,34,2.0
14363000,26.5469,60.8803,spruce,37,18,1.7
14362000,26.5497,60.9776,pine,86,38,0.9
14358500,26.5561,60.9464,spruce,298,69,0.6
11551000,26.4925,60.9332,pine,165,53,2.1
11550000,26.5287,60.9157,pine,50,16,2.3
11550500,26.4682,60.9757,spruce,78,12,4.0
12144500,27.0371,61.1231,spruce,203,43,1.2
12145500,27.0800,61.1092,pine,144,20,4.5
12142000,27.0644,61.1080,pine,147,36,0.7
10670500,27.1248,61.0533,spruce,203,70,0.5
11752000,27.1041,60.9700,pine,189,59,1.6
11753000,26.9736,60.9574,pine,106,29,5.0
11752500,26.9788,60.9593,pine,182,40,0.9
11669000,26.9566,60.9406,pine,127,59,0.8
11602000,26.2692,60.8339,pine,208,76,0.6
11600500,26.2712,60.8149,spruce,277,62,1.3
11602500,26.2552,60.8085,spruce,393,80,2.8
10886500,26.2660,60.7988,spruce,44,14,1.2
12782000,26.4582,61.1816,pine,182,72,0.8
12701000,26.6123,61.2156,other,135,50,1.0
11389500,26.3170,61.1502,pine,254,71,0.7
11388500,26.2932,61.1483,pine,181,70,0.8
11090500,26.4946,61.1421,pine,164,59,1.3
12188000,26.4878,61.1334,other,182,52,1.3
28553500,26.4002,61.1207,spruce,211,76,7.9
12435000,26.3288,61.0453,other,369,72,0.9
12434000,26.3101,61.0347,spruce,28,16,0.8
26894000,26.2210,61.0145,pine,210,67,0.5
12000500,26.2130,61.0684,pine,123,42,0.6
26895500,26.1660,61.0190,birch,73,25,0.9
12027000,26.2065,61.1127,spruce,185,63,3.6
12144000,27.1676,61.0927,pine,187,42,3.8
26896000,26.0668,60.9655,spruce,35,10,1.6
26894500,26.1861,60.9882,pine,127,29,2.5
26896500,26.1288,60.9353,spruce,290,62,1.3
26897500,26.1209,61.0428,spruce,194,45,0.7
12027500,26.1438,61.1209,spruce,327,58,0.6
12028000,26.0797,61.1121,spruce,200,45,4.3
26897000,26.0683,61.1022,spruce,169,31,0.9
26898000,26.0901,61.0819,other,29,12,0.6
12751000,26.6402,61.2493,spruce,182,50,0.9
12750000,26.5376,61.2738,pine,244,78,0.8
12151500,26.8291,61.2647,pine,147,56,1.0
12153000,26.7871,61.2412,other,51,25,0.9
10858500,27.1679,60.9879,pine,206,54,10.4
10859000,27.1607,60.9755,pine,145,58,0.7
12142500,27.1419,61.1527,pine,200,52,3.6
12143000,27.1516,61.0960,pine,236,40,2.2
11668500,27.0462,60.9070,pine,134,53,2.5
11668000,27.0284,60.9108,pine,230,67,1.7
11000500,27.0885,60.8989,pine,240,92,2.1
11667000,26.9046,60.8750,pine,157,43,0.9
11002000,27.1465,60.9146,pine,165,57,3.7
6826000,26.8263,60.8049,spruce,221,35,1.0
6825000,26.8744,60.8142,pine,109,58,0.7
6861500,26.6659,60.7766,pine,351,91,0.7
6990000,26.6132,60.7690,pine,199,29,0.8
6907000,26.6563,60.7210,pine,133,37,1.1
6989000,26.5727,60.7558,spruce,90,20,0.9
6861000,26.6640,60.7594,birch,53,25,0.8
6953500,26.4369,60.6871,pine,169,67,0.7
6989500,26.5009,60.7459,pine,93,23,3.9
6988500,26.5047,60.7810,spruce,28,9,1.4
6824500,26.8953,60.7980,spruce,196,48,0.7
6859000,26.6784,60.7888,pine,135,62,2.1
6785500,27.0263,60.4282,other,129,49,0.6
6786500,27.0563,60.3960,birch,231,73,0.5
7224500,26.8022,60.5159,spruce,262,40,0.6
25097500,26.6135,60.5425,pine,208,84,0.8
7225000,26.6656,60.5157,pine,60,40,4.3
7225500,26.6099,60.5165,birch,70,16,2.6
7227000,26.5239,60.4853,pine,168,47,3.2
7230000,26.5265,60.4712,pine,203,45,3.0
7226500,26.5291,60.4608,pine,140,30,0.7
7221500,26.5183,60.4004,pine,33,68,0.8
11276000,27.2296,60.8639,spruce,214,77,0.6
12041500,27.2646,60.8888,pine,202,59,2.8
12042000,27.3289,60.8670,spruce,325,83,3.4
12040000,27.3407,60.8612,spruce,358,88,1.6
11273500,27.2558,60.8381,birch,148,65,0.8
11277500,27.2647,60.8329,pine,72,17,1.8
17286000,27.3445,60.8156,pine,160,76,0.7
17436000,27.3133,60.8151,spruce,141,61,3.4
17287000,27.3815,60.8211,spruce,24,14,1.0
16453500,27.4721,60.7982,spruce,148,36,2.5
17286500,27.4180,60.8057,pine,183,72,1.7
16470000,27.4446,60.8000,spruce,127,23,1.3
16469000,27.4337,60.8025,pine,199,26,0.8
16472000,27.4539,60.7990,spruce,237,72,1.0
16471000,27.4309,60.7971,spruce,66,23,0.6
17288000,27.4186,60.7976,pine,227,86,1.8
17287500,27.4156,60.7804,pine,192,57,2.3
17289000,27.3527,60.7837,spruce,47,14,0.6
17474500,27.2017,60.7635,pine,246,70,0.8
11517000,27.1724,60.8033,other,265,83,1.0
18217000,27.1951,60.7320,pine,163,95,1.2
25070500,27.1403,60.7719,pine,192,66,1.3
18219500,27.1455,60.7268,spruce,213,102,3.0
18217500,27.1395,60.7555,spruce,186,80,2.2
11854000,27.0660,60.8041,pine,275,71,2.3
11854500,27.0591,60.7983,spruce,263,96,1.5
11855000,27.0156,60.7799,birch,123,21,1.3
11856500,26.9979,60.8016,spruce,383,86,3.1
11516000,27.1361,60.8079,other,184,64,1.1
11516500,27.1887,60.7984,other,375,68,0.9
6843000,26.8983,60.6833,spruce,161,37,0.5
11275500,27.1936,60.8720,pine,119,49,4.2
11276500,27.1447,60.8487,pine,201,88,1.4
7229000,26.6806,60.6338,birch,221,39,0.6
7228000,26.6016,60.6386,other,54,20,2.9
6928500,26.5681,60.6345,pine,285,59,2.8
6993000,26.5841,60.6701,pine,52,20,0.5
